Timestamp,Sensor,X,Y,Z
15025,Accelerometer 1,-9.41438,-1.88288,0.00000
15032,Accelerometer 1,-9.64974,-2.19669,0.00000
15049,Accelerometer 1,-9.88510,-2.11824,-0.23536
15060,Accelerometer 1,-9.80665,-2.03978,0.00000
15068,Accelerometer 1,-9.57129,-1.72597,-0.39227
15074,Accelerometer 1,-9.72820,-1.80442,0.07845
15081,Accelerometer 1,-9.72820,-2.27514,-0.31381
15117,Accelerometer 1,-9.64974,-2.11824,0.07845
15127,Accelerometer 1,-9.57129,-2.19669,-0.39227
15133,Accelerometer 1,-9.41438,-2.19669,-0.31381
15140,Accelerometer 1,-9.64974,-2.11824,0.00000
15148,Accelerometer 1,-9.64974,-1.96133,-0.62763
15155,Accelerometer 1,-9.49284,-2.03978,0.00000
15174,Accelerometer 1,-9.57129,-1.96133,1.41216
15183,Accelerometer 1,-9.57129,-1.96133,0.00000
15191,Accelerometer 1,-9.72820,-2.27514,-0.62763
15198,Accelerometer 1,-9.49284,-2.19669,-0.47072
15208,Accelerometer 1,-9.49284,-2.27514,0.00000
15227,Accelerometer 1,-9.57129,-2.19669,-0.31381
15238,Accelerometer 1,-9.57129,-2.19669,-0.31381
15245,Accelerometer 1,-9.72820,-2.11824,0.07845
15251,Accelerometer 1,-9.49284,-2.03978,-0.31381
15258,Accelerometer 1,-9.57129,-2.27514,0.00000
15277,Accelerometer 1,-9.57129,-2.19669,-0.47072
15287,Accelerometer 1,-9.57129,-1.96133,0.00000
15294,Accelerometer 1,-9.64974,-1.80442,0.00000
15300,Accelerometer 1,-9.64974,-2.19669,0.00000
15312,Accelerometer 1,-9.80665,-2.19669,-0.23536
15331,Accelerometer 1,-9.57129,-2.43205,0.00000
15341,Accelerometer 1,-9.72820,-2.11824,0.00000
15347,Accelerometer 1,-9.72820,-2.11824,-0.62763
15354,Accelerometer 1,-9.57129,-2.03978,0.00000
15362,Accelerometer 1,-9.64974,-1.49061,0.00000
15381,Accelerometer 1,-9.72820,-2.27514,-0.54917
15391,Accelerometer 1,-9.64974,-2.51050,0.00000
15398,Accelerometer 1,-9.25748,-2.11824,-0.39227
15405,Accelerometer 1,-9.41438,-1.96133,-0.62763
15412,Accelerometer 1,-9.49284,-2.03978,0.00000
15434,Accelerometer 1,-9.57129,-2.27514,0.00000
15443,Accelerometer 1,-9.64974,-2.19669,-0.70608
15451,Accelerometer 1,-9.57129,-2.11824,-0.47072
15458,Accelerometer 1,-9.57129,-2.19669,0.00000
15464,Accelerometer 1,-9.49284,-2.03978,-0.31381
15472,Accelerometer 1,-9.41438,-2.43205,0.00000
15492,Accelerometer 1,-9.88510,-2.03978,-0.31381
15502,Accelerometer 1,-9.72820,-2.35360,0.00000
15509,Accelerometer 1,-9.49284,-2.19669,0.00000
15515,Accelerometer 1,-9.80665,-2.27514,0.00000
15526,Accelerometer 1,-9.64974,-2.03978,0.00000
15545,Accelerometer 1,-9.64974,-1.72597,0.94144
15555,Accelerometer 1,-9.72820,-1.80442,0.39227
15561,Accelerometer 1,-9.80665,-1.88288,-0.23536
15568,Accelerometer 1,-9.49284,-2.19669,-0.39227
15577,Accelerometer 1,-9.49284,-1.80442,0.00000
15595,Accelerometer 1,-9.57129,-2.03978,0.00000
15605,Accelerometer 1,-9.80665,-1.96133,-0.15691
15611,Accelerometer 1,-9.72820,-1.88288,-0.31381
15619,Accelerometer 1,-9.80665,-2.03978,-0.39227
15630,Accelerometer 1,-9.49284,-2.11824,-0.31381
15649,Accelerometer 1,-9.64974,-1.80442,-0.47072
15659,Accelerometer 1,-9.72820,-2.35360,0.00000
15666,Accelerometer 1,-9.88510,-1.96133,-0.23536
15673,Accelerometer 1,-9.49284,-1.88288,0.00000
15681,Accelerometer 1,-9.72820,-2.43205,-0.47072
15698,Accelerometer 1,-9.88510,-1.96133,-0.39227
15709,Accelerometer 1,-10.19892,-2.03978,0.00000
15715,Accelerometer 1,-9.41438,-1.96133,0.00000
15722,Accelerometer 1,-9.57129,-2.27514,0.07845
15729,Accelerometer 1,-9.57129,-2.11824,0.00000
15752,Accelerometer 1,-9.88510,-2.03978,0.00000
15762,Accelerometer 1,-9.88510,-2.11824,-0.15691
15769,Accelerometer 1,-9.57129,-2.03978,0.00000
15775,Accelerometer 1,-9.41438,-2.03978,0.00000
15783,Accelerometer 1,-9.80665,-2.19669,0.00000
15791,Accelerometer 1,-9.96356,-2.11824,0.07845
15809,Accelerometer 1,-9.57129,-2.35360,0.23536
15819,Accelerometer 1,-9.72820,-1.80442,0.31381
15826,Accelerometer 1,-11.06190,-0.70608,0.00000
15833,Accelerometer 1,-9.41438,-2.35360,-0.39227
15845,Accelerometer 1,-9.96356,-1.09834,-1.56906
15862,Accelerometer 1,-9.57129,-2.51050,0.23536
15872,Accelerometer 1,-9.49284,-2.66741,0.15691
15879,Accelerometer 1,-9.25748,-2.58896,0.31381
15887,Accelerometer 1,-9.10057,-2.27514,0.00000
15894,Accelerometer 1,-9.57129,-1.96133,-0.23536
15901,Accelerometer 1,-9.17902,-1.56906,-0.39227
15921,Accelerometer 1,-9.49284,-2.03978,0.00000
15930,Accelerometer 1,-9.49284,-1.49061,0.47072
15937,Accelerometer 1,-9.64974,-2.03978,0.62763
15972,Accelerometer 1,-9.80665,-2.03978,-0.23536
15981,Accelerometer 1,-9.57129,-1.88288,0.00000
15989,Accelerometer 1,-9.41438,-2.35360,0.47072
15996,Accelerometer 1,-9.17902,-2.19669,-0.62763
16004,Accelerometer 1,-9.72820,-2.19669,0.00000
16022,Accelerometer 1,-9.64974,-2.11824,0.00000
16032,Accelerometer 1,-9.49284,-2.11824,0.15691
16038,Accelerometer 1,-9.33593,-2.11824,0.62763
16046,Accelerometer 1,-9.49284,-2.19669,0.23536
16053,Accelerometer 1,-9.41438,-1.88288,-0.54917
16060,Accelerometer 1,-9.57129,-1.88288,-0.39227
16081,Accelerometer 1,-9.49284,-2.11824,0.15691
16093,Accelerometer 1,-9.49284,-2.19669,0.15691
16100,Accelerometer 1,-9.41438,-2.11824,0.23536
16107,Accelerometer 1,-9.64974,-2.19669,0.00000
16113,Accelerometer 1,-9.10057,-2.27514,0.00000
16120,Accelerometer 1,-8.70831,-1.56906,-0.31381
16140,Accelerometer 1,-9.49284,-1.41216,0.00000
16150,Accelerometer 1,-10.35582,-1.64752,-0.23536
16157,Accelerometer 1,-10.04201,-1.49061,-1.41216
16163,Accelerometer 1,-9.80665,-1.88288,-0.70608
16175,Accelerometer 1,-9.88510,-2.66741,-0.15691
16193,Accelerometer 1,-9.49284,-2.90277,-0.47072
16204,Accelerometer 1,-9.25748,-2.35360,0.62763
16211,Accelerometer 1,-9.64974,-1.96133,-0.62763
16219,Accelerometer 1,-9.33593,-1.33370,0.00000
16225,Accelerometer 1,-9.72820,-2.03978,0.00000
16232,Accelerometer 1,-8.94367,-1.72597,-0.62763
16250,Accelerometer 1,-9.41438,-2.03978,-0.15691
16261,Accelerometer 1,-10.04201,-1.96133,-0.15691
16267,Accelerometer 1,-10.35582,-1.88288,0.07845
16278,Accelerometer 1,-9.49284,-2.11824,0.00000
16285,Accelerometer 1,-9.80665,-2.11824,0.47072
16305,Accelerometer 1,-9.33593,-1.56906,-0.15691
16315,Accelerometer 1,-9.57129,-2.43205,-0.62763
16322,Accelerometer 1,-9.64974,-2.03978,-0.54917
16329,Accelerometer 1,-9.49284,-2.19669,0.00000
16336,Accelerometer 1,-9.41438,-2.03978,0.00000
16354,Accelerometer 1,-9.57129,-2.43205,-0.47072
16364,Accelerometer 1,-9.72820,-1.96133,0.00000
16370,Accelerometer 1,-9.25748,-1.80442,0.00000
16377,Accelerometer 1,-9.17902,-2.51050,0.31381
16390,Accelerometer 1,-9.88510,-2.27514,-0.54917
16408,Accelerometer 1,-9.72820,-2.27514,-0.62763
16418,Accelerometer 1,-9.49284,-1.80442,0.07845
16425,Accelerometer 1,-9.49284,-2.27514,-0.39227
16433,Accelerometer 1,-10.04201,-0.86299,-1.96133
16440,Accelerometer 1,-9.25748,-4.07957,-0.78453
16446,Accelerometer 1,-10.59118,-4.62874,0.62763
16465,Accelerometer 1,-5.96244,0.62763,-0.70608
16475,Accelerometer 1,-9.17902,-4.23647,-0.54917
16482,Accelerometer 1,-12.23870,-5.02100,0.00000
16493,Accelerometer 1,-10.35582,-2.19669,-0.86299
16500,Accelerometer 1,-7.29615,-1.01989,-0.31381
16518,Accelerometer 1,-10.66964,-1.09834,0.78453
16529,Accelerometer 1,-13.65086,-0.39227,-0.86299
16536,Accelerometer 1,-10.27737,-2.51050,-0.54917
16543,Accelerometer 1,-8.23759,-4.23647,-0.78453
16550,Accelerometer 1,-10.51273,-3.53039,0.07845
16557,Accelerometer 1,-10.04201,-2.82432,0.78453
16577,Accelerometer 1,-9.96356,-0.47072,-0.78453
16586,Accelerometer 1,-9.96356,-1.56906,0.00000
16598,Accelerometer 1,-9.25748,-3.45194,-0.94144
16605,Accelerometer 1,-11.37572,-3.13813,-0.62763
16611,Accelerometer 1,-9.25748,-2.35360,1.49061
16630,Accelerometer 1,-9.57129,-2.35360,0.07845
16641,Accelerometer 1,-12.39561,-3.21658,0.47072
16648,Accelerometer 1,-8.55140,-2.27514,-0.70608
16655,Accelerometer 1,-8.55140,-2.03978,0.07845
16662,Accelerometer 1,-10.04201,-2.43205,0.00000
16680,Accelerometer 1,-8.47295,-1.09834,-0.78453
16690,Accelerometer 1,-11.29726,-1.88288,-0.54917
16701,Accelerometer 1,-10.98345,-2.43205,0.00000
16707,Accelerometer 1,-10.12046,-2.27514,-0.47072
16714,Accelerometer 1,-9.25748,-2.43205,0.00000
16734,Accelerometer 1,-9.64974,-2.51050,0.23536
16745,Accelerometer 1,-12.16025,-1.56906,-3.29503
16752,Accelerometer 1,-12.16025,0.15691,0.00000
16758,Accelerometer 1,-3.68730,0.94144,-1.64752
16765,Accelerometer 1,-8.39449,-1.88288,0.00000
16783,Accelerometer 1,-11.68953,-4.39338,0.62763
16793,Accelerometer 1,-7.29615,-1.72597,0.00000
16800,Accelerometer 1,-9.10057,-1.96133,-0.78453
16836,Accelerometer 1,-7.84532,-2.03978,0.94144
16847,Accelerometer 1,-6.82543,-1.25525,0.07845
16854,Accelerometer 1,-9.64974,-3.37349,-0.39227
16861,Accelerometer 1,-10.74809,-2.51050,-1.56906
16868,Accelerometer 1,-12.55251,-1.96133,0.00000
16886,Accelerometer 1,-9.57129,-1.96133,0.23536
16897,Accelerometer 1,-9.49284,-2.82432,0.39227
16904,Accelerometer 1,-9.33593,-1.56906,0.00000
16910,Accelerometer 1,-8.86521,-2.82432,0.00000
16917,Accelerometer 1,-9.25748,-2.43205,0.00000
16941,Accelerometer 1,-8.94367,-1.49061,-0.70608
16952,Accelerometer 1,-10.98345,-2.66741,-0.39227
16959,Accelerometer 1,-9.88510,-2.82432,-1.01989
16966,Accelerometer 1,-8.47295,-2.51050,0.86299
16972,Accelerometer 1,-8.62985,-1.49061,0.07845
16990,Accelerometer 1,-10.66964,-2.90277,1.33370
17000,Accelerometer 1,-15.06301,0.00000,0.00000
17007,Accelerometer 1,-8.00223,-1.17680,0.15691
17013,Accelerometer 1,-2.51050,0.47072,-0.86299
17020,Accelerometer 1,-10.98345,-0.62763,-1.64752
17044,Accelerometer 1,-10.74809,-1.80442,-0.23536
17055,Accelerometer 1,-6.74698,-1.72597,-0.23536
17062,Accelerometer 1,-7.84532,-1.64752,-0.31381
17070,Accelerometer 1,-8.94367,-1.17680,-0.23536
17076,Accelerometer 1,-10.90500,-2.43205,2.03978
17083,Accelerometer 1,-9.33593,-1.41216,0.31381
17101,Accelerometer 1,-9.72820,-2.35360,0.00000
17112,Accelerometer 1,-9.33593,-2.58896,-2.11824
17119,Accelerometer 1,-8.00223,-1.25525,-0.86299
17126,Accelerometer 1,-12.16025,-1.09834,0.00000
17132,Accelerometer 1,-9.25748,-1.25525,0.23536
17155,Accelerometer 1,-10.82654,-3.05967,-0.70608
17166,Accelerometer 1,-8.70831,-2.03978,-1.33370
17173,Accelerometer 1,-8.94367,-1.25525,-0.86299
17179,Accelerometer 1,-8.78676,-1.56906,-1.25525
17186,Accelerometer 1,-10.66964,-2.58896,-0.23536
17193,Accelerometer 1,-10.43428,-1.33370,0.00000
17213,Accelerometer 1,-9.41438,-4.15802,-0.70608
17223,Accelerometer 1,-11.92489,0.70608,0.00000
17229,Accelerometer 1,-9.80665,0.62763,-1.88288
17236,Accelerometer 1,-6.27626,0.31381,-0.54917
17248,Accelerometer 1,-10.66964,-4.39338,1.64752
17266,Accelerometer 1,-11.14035,-2.51050,-1.41216
17277,Accelerometer 1,-7.29615,-1.17680,-0.86299
17285,Accelerometer 1,-9.33593,-1.49061,0.23536
17291,Accelerometer 1,-11.21881,-2.51050,0.15691
17298,Accelerometer 1,-10.43428,-2.27514,0.00000
17305,Accelerometer 1,-10.19892,-0.86299,-0.54917
17324,Accelerometer 1,-12.47406,-3.53039,0.15691
17334,Accelerometer 1,-8.39449,-1.25525,-1.25525
17340,Accelerometer 1,-9.80665,-1.01989,-1.64752
17351,Accelerometer 1,-8.55140,-0.70608,0.15691
17358,Accelerometer 1,-11.53262,-3.53039,0.62763
17378,Accelerometer 1,-8.23759,-3.05967,-1.17680
17388,Accelerometer 1,-9.49284,-2.19669,0.39227
17395,Accelerometer 1,-10.59118,-1.25525,-1.09834
17402,Accelerometer 1,-9.41438,-1.88288,-0.39227
17410,Accelerometer 1,-8.55140,-0.47072,0.00000
17427,Accelerometer 1,-11.61107,-2.51050,0.31381
17437,Accelerometer 1,-7.84532,-1.96133,-0.78453
17443,Accelerometer 1,-9.96356,-0.86299,-1.72597
17456,Accelerometer 1,-9.10057,-3.68730,1.33370
17463,Accelerometer 1,-11.76798,-1.64752,-0.70608
17481,Accelerometer 1,-5.49172,-2.03978,-0.86299
17492,Accelerometer 1,-11.76798,-1.96133,-1.80442
17500,Accelerometer 1,-9.49284,-1.56906,1.33370
17506,Accelerometer 1,-9.02212,-1.25525,-0.47072
17513,Accelerometer 1,-9.57129,-1.72597,0.00000
17520,Accelerometer 1,-10.51273,-2.66741,-1.88288
17539,Accelerometer 1,-5.72708,-1.72597,0.00000
17549,Accelerometer 1,-10.98345,-2.58896,-0.70608
17555,Accelerometer 1,-7.53151,-2.82432,0.07845
17567,Accelerometer 1,-11.68953,-2.43205,0.94144
17573,Accelerometer 1,-7.76687,-1.41216,-0.78453
17592,Accelerometer 1,-8.86521,-2.66741,-0.31381
17602,Accelerometer 1,-9.17902,-1.96133,0.07845
17609,Accelerometer 1,-9.80665,-2.66741,-1.17680
17616,Accelerometer 1,-9.72820,-3.37349,-1.56906
17624,Accelerometer 1,-9.57129,-2.58896,1.25525
17631,Accelerometer 1,-6.74698,-0.86299,-1.25525
17650,Accelerometer 1,-9.64974,-2.66741,0.23536
17659,Accelerometer 1,-10.82654,-3.37349,0.00000
17683,Accelerometer 1,-9.41438,-1.80442,0.47072
17701,Accelerometer 1,-9.96356,-3.53039,-0.54917
17712,Accelerometer 1,-9.96356,-3.13813,1.41216
17719,Accelerometer 1,-7.53151,-1.49061,0.23536
17726,Accelerometer 1,-9.02212,-2.03978,-0.39227
17733,Accelerometer 1,-11.37572,-3.05967,0.00000
17740,Accelerometer 1,-10.04201,-3.29503,1.09834
17759,Accelerometer 1,-6.82543,-1.01989,0.47072
17769,Accelerometer 1,-10.43428,-2.03978,1.17680
17775,Accelerometer 1,-8.94367,-1.33370,0.54917
17787,Accelerometer 1,-10.27737,-1.01989,-0.94144
17794,Accelerometer 1,-10.35582,-3.92266,-0.78453
17812,Accelerometer 1,-8.62985,-0.78453,0.00000
17822,Accelerometer 1,-9.72820,-3.13813,-0.70608
17829,Accelerometer 1,-10.04201,-2.82432,0.00000
17837,Accelerometer 1,-12.08179,-2.03978,0.00000
17844,Accelerometer 1,-9.64974,-2.51050,-0.31381
17850,Accelerometer 1,-6.74698,-1.01989,-0.62763
17870,Accelerometer 1,-9.41438,-1.41216,0.31381
17880,Accelerometer 1,-11.68953,-4.07957,0.31381
17887,Accelerometer 1,-11.29726,-1.25525,0.54917
17897,Accelerometer 1,-6.82543,-0.39227,-0.31381
17904,Accelerometer 1,-9.57129,-1.80442,0.00000
17923,Accelerometer 1,-11.53262,-2.27514,-1.33370
17934,Accelerometer 1,-6.59007,-1.33370,0.00000
17941,Accelerometer 1,-8.62985,-1.01989,-0.86299
17948,Accelerometer 1,-10.82654,-2.74586,1.49061
17954,Accelerometer 1,-8.47295,-1.64752,0.23536
17973,Accelerometer 1,-10.98345,-1.17680,-0.47072
17983,Accelerometer 1,-8.78676,-0.23536,0.00000
17990,Accelerometer 1,-10.04201,-2.19669,0.62763
18000,Accelerometer 1,-8.78676,-2.90277,0.62763
18008,Accelerometer 1,-12.08179,-1.96133,-1.25525
18027,Accelerometer 1,-10.04201,-1.80442,-1.17680
18038,Accelerometer 1,-10.51273,-1.88288,0.00000
18045,Accelerometer 1,-8.39449,-1.09834,-0.31381
18053,Accelerometer 1,-11.45417,-3.76575,0.00000
18059,Accelerometer 1,-9.72820,-2.35360,0.00000
18076,Accelerometer 1,-10.66964,-2.27514,0.23536
18086,Accelerometer 1,-9.96356,-2.58896,0.23536
18094,Accelerometer 1,-12.55251,-2.51050,-0.94144
18106,Accelerometer 1,-7.21770,-0.94144,-1.01989
18112,Accelerometer 1,-9.80665,-0.15691,-0.54917
18130,Accelerometer 1,-8.78676,-1.96133,-0.62763
18142,Accelerometer 1,-10.51273,-1.09834,0.00000
18149,Accelerometer 1,-7.21770,-1.72597,0.54917
18156,Accelerometer 1,-9.64974,-1.56906,-2.43205
18163,Accelerometer 1,-8.86521,-3.29503,0.47072
18182,Accelerometer 1,-10.12046,-2.90277,0.00000
18191,Accelerometer 1,-6.98233,-1.33370,0.07845
18198,Accelerometer 1,-10.43428,-1.09834,-0.78453
18209,Accelerometer 1,-9.57129,-1.80442,1.41216
18216,Accelerometer 1,-10.43428,-2.82432,0.00000
18234,Accelerometer 1,-8.31604,-0.78453,0.00000
18245,Accelerometer 1,-10.12046,-2.58896,-0.47072
18252,Accelerometer 1,-8.55140,-3.76575,-0.31381
18259,Accelerometer 1,-11.61107,-1.56906,-0.62763
18266,Accelerometer 1,-8.62985,-2.03978,-0.15691
18273,Accelerometer 1,-7.68841,-1.41216,-0.15691
18292,Accelerometer 1,-8.31604,-1.88288,-0.94144
18302,Accelerometer 1,-10.12046,-3.37349,-0.62763
18310,Accelerometer 1,-10.43428,-1.09834,0.07845
18320,Accelerometer 1,-9.02212,0.00000,0.07845
18327,Accelerometer 1,-11.06190,-2.98122,0.00000
18345,Accelerometer 1,-10.04201,-1.41216,-0.31381
18357,Accelerometer 1,-7.68841,-1.56906,-0.39227
18364,Accelerometer 1,-11.76798,-1.64752,-0.70608
18371,Accelerometer 1,-10.43428,-2.82432,0.78453
18377,Accelerometer 1,-9.41438,-0.94144,-0.23536
18384,Accelerometer 1,-9.88510,-3.68730,0.70608
18403,Accelerometer 1,-8.78676,-0.70608,-1.88288
18413,Accelerometer 1,-9.96356,-3.21658,-0.94144
18423,Accelerometer 1,-12.47406,-0.70608,-2.19669
18430,Accelerometer 1,-8.55140,-1.96133,0.00000
18438,Accelerometer 1,-7.68841,-1.56906,-0.70608
18457,Accelerometer 1,-8.55140,-1.80442,0.54917
18468,Accelerometer 1,-10.35582,-2.43205,-1.41216
18475,Accelerometer 1,-8.55140,-2.58896,0.00000
18482,Accelerometer 1,-7.21770,-1.49061,-0.39227
18489,Accelerometer 1,-9.57129,-1.72597,-1.49061
18506,Accelerometer 1,-10.19892,-2.51050,0.00000
18516,Accelerometer 1,-6.51162,-1.01989,-1.01989
18540,Accelerometer 1,-10.35582,-2.51050,0.39227
18558,Accelerometer 1,-7.68841,-0.15691,-2.03978
18570,Accelerometer 1,-10.04201,-1.96133,-0.39227
18577,Accelerometer 1,-9.88510,-3.68730,-0.62763
18584,Accelerometer 1,-12.39561,-0.39227,-0.31381
18590,Accelerometer 1,-8.62985,-1.25525,-1.56906
18609,Accelerometer 1,-9.80665,-2.51050,0.00000
18619,Accelerometer 1,-10.19892,-3.84421,-0.31381
18626,Accelerometer 1,-12.39561,1.72597,-1.88288
18633,Accelerometer 1,-9.57129,-3.68730,-1.01989
18643,Accelerometer 1,-8.47295,-0.94144,-1.33370
18663,Accelerometer 1,-13.65086,-4.07957,-0.31381
18674,Accelerometer 1,-5.80554,-2.11824,0.54917
18681,Accelerometer 1,-8.23759,-1.17680,-1.88288
18689,Accelerometer 1,-11.61107,-2.51050,0.15691
18695,Accelerometer 1,-8.70831,-2.51050,0.70608
18712,Accelerometer 1,-12.08179,4.39338,-1.01989
18722,Accelerometer 1,-5.33482,3.68730,-2.19669
18729,Accelerometer 1,-9.57129,-1.72597,-1.33370
18736,Accelerometer 1,-10.98345,-4.70719,-1.17680
18743,Accelerometer 1,-11.84643,-3.60885,-0.15691
18766,Accelerometer 1,-7.76687,-0.39227,0.54917
18778,Accelerometer 1,-10.04201,-1.72597,0.00000
18785,Accelerometer 1,-12.08179,-3.05967,-0.54917
18791,Accelerometer 1,-11.29726,-2.74586,0.00000
18798,Accelerometer 1,-7.53151,-1.41216,-0.62763
18805,Accelerometer 1,-10.04201,-1.64752,0.15691
18824,Accelerometer 1,-9.88510,-2.51050,-0.54917
18834,Accelerometer 1,-8.15913,-0.62763,-2.43205
18840,Accelerometer 1,-8.47295,-1.33370,-1.09834
18847,Accelerometer 1,-12.00334,-2.58896,0.31381
18859,Accelerometer 1,-8.70831,-2.58896,0.23536
18877,Accelerometer 1,-10.98345,-1.88288,1.41216
18887,Accelerometer 1,-6.19780,-3.37349,0.31381
18894,Accelerometer 1,-11.21881,-3.84421,-0.62763
18902,Accelerometer 1,-12.00334,-2.66741,-0.94144
18909,Accelerometer 1,-10.27737,-2.27514,-0.23536
18916,Accelerometer 1,-8.15913,-1.88288,-0.62763
18933,Accelerometer 1,-9.57129,-3.45194,1.64752
18942,Accelerometer 1,-10.66964,-0.94144,-1.01989
18950,Accelerometer 1,-10.98345,-3.68730,0.54917
18987,Accelerometer 1,-12.86633,-2.19669,-1.80442
18998,Accelerometer 1,-7.84532,-1.09834,-0.54917
19005,Accelerometer 1,-9.02212,-0.62763,-1.41216
19011,Accelerometer 1,-9.88510,-2.43205,0.86299
19018,Accelerometer 1,-9.02212,-1.64752,0.70608
19025,Accelerometer 1,-9.10057,-6.90388,1.56906
19043,Accelerometer 1,-6.19780,0.00000,1.17680
19053,Accelerometer 1,-11.76798,-2.03978,0.23536
19059,Accelerometer 1,-8.47295,-2.43205,-0.62763
19066,Accelerometer 1,-12.70942,-3.13813,0.47072
19078,Accelerometer 1,-8.00223,-3.13813,-0.15691
19097,Accelerometer 1,-10.66964,-1.96133,-0.94144
19108,Accelerometer 1,-11.21881,-2.11824,0.15691
19115,Accelerometer 1,-11.53262,-7.06079,-3.21658
19122,Accelerometer 1,-13.57240,-6.11935,0.94144
19129,Accelerometer 1,-2.03978,3.21658,0.23536
19146,Accelerometer 1,-11.45417,-4.94255,0.00000
19156,Accelerometer 1,-8.94367,-0.94144,-1.56906
19164,Accelerometer 1,-4.94255,-1.41216,-1.01989
19170,Accelerometer 1,-8.94367,-1.01989,0.23536
19177,Accelerometer 1,-6.82543,-1.49061,0.00000
19201,Accelerometer 1,-9.57129,-0.47072,-2.03978
19212,Accelerometer 1,-8.55140,-3.13813,0.62763
19218,Accelerometer 1,-10.12046,-2.19669,0.31381
19225,Accelerometer 1,-12.86633,-3.45194,1.88288
19232,Accelerometer 1,-7.29615,-1.64752,0.07845
19239,Accelerometer 1,-10.98345,0.39227,-1.17680
19258,Accelerometer 1,-9.72820,-2.19669,0.00000
19268,Accelerometer 1,-8.86521,-2.82432,-1.41216
19274,Accelerometer 1,-7.21770,-1.80442,-1.72597
19281,Accelerometer 1,-11.84643,-1.33370,-0.62763
19294,Accelerometer 1,-7.84532,-1.41216,0.00000
19311,Accelerometer 1,-6.43316,-1.41216,0.00000
19321,Accelerometer 1,-10.98345,-2.19669,0.23536
19329,Accelerometer 1,-7.68841,-2.58896,0.62763
19336,Accelerometer 1,-9.33593,-2.66741,0.00000
19343,Accelerometer 1,-10.82654,-1.88288,-2.27514
19350,Accelerometer 1,-9.49284,1.09834,-2.82432
19369,Accelerometer 1,-9.41438,-5.72708,1.25525
19379,Accelerometer 1,-11.45417,-2.03978,-0.94144
19386,Accelerometer 1,-8.00223,-1.88288,0.31381
19421,Accelerometer 1,-11.21881,-1.88288,-0.94144
19432,Accelerometer 1,-10.04201,-0.62763,-2.66741
19438,Accelerometer 1,-9.41438,-3.60885,1.17680
19445,Accelerometer 1,-8.78676,-3.60885,2.27514
19452,Accelerometer 1,-12.55251,-2.19669,-1.49061
19471,Accelerometer 1,-10.82654,-1.01989,-0.78453
19481,Accelerometer 1,-8.62985,-2.66741,0.00000
19488,Accelerometer 1,-9.64974,-2.66741,0.78453
19495,Accelerometer 1,-11.21881,-2.51050,0.62763
19502,Accelerometer 1,-8.70831,-1.80442,-2.03978
19509,Accelerometer 1,-8.78676,-0.23536,0.00000
19531,Accelerometer 1,-12.55251,-2.19669,-0.94144
19543,Accelerometer 1,-8.39449,-1.80442,1.09834
19549,Accelerometer 1,-9.25748,-0.94144,-0.70608
19556,Accelerometer 1,-9.80665,-2.74586,0.39227
19563,Accelerometer 1,-8.23759,-3.60885,0.00000
19570,Accelerometer 1,-10.19892,-2.03978,0.00000
19599,Accelerometer 1,-10.27737,-3.13813,0.31381
19609,Accelerometer 1,-10.74809,-2.74586,0.07845
19616,Accelerometer 1,-10.04201,-2.51050,0.00000
19623,Accelerometer 1,-6.51162,-0.78453,0.07845
19646,Accelerometer 1,-8.94367,-1.72597,0.31381
19656,Accelerometer 1,-10.74809,-1.64752,-1.01989
19663,Accelerometer 1,-8.31604,-1.56906,-2.27514
19671,Accelerometer 1,-8.31604,-1.01989,0.07845
19678,Accelerometer 1,-9.10057,-3.68730,0.31381
19696,Accelerometer 1,-8.94367,-2.11824,-1.01989
19705,Accelerometer 1,-7.45305,-0.39227,-1.49061
19713,Accelerometer 1,-10.59118,-2.51050,0.15691
19720,Accelerometer 1,-9.02212,-2.74586,0.62763
19727,Accelerometer 1,-9.57129,-3.05967,-0.39227
19749,Accelerometer 1,-9.49284,-1.56906,0.54917
19761,Accelerometer 1,-8.78676,-4.39338,1.09834
19768,Accelerometer 1,-11.21881,-3.53039,0.54917
19775,Accelerometer 1,-8.86521,-1.56906,-0.86299
19781,Accelerometer 1,-8.47295,-1.41216,-1.17680
19800,Accelerometer 1,-8.15913,-3.05967,1.25525
19809,Accelerometer 1,-12.16025,-3.92266,-0.31381
19816,Accelerometer 1,-10.19892,-0.70608,-0.31381
19823,Accelerometer 1,-8.55140,-0.70608,0.47072
19830,Accelerometer 1,-9.96356,-3.13813,0.31381
19854,Accelerometer 1,-8.55140,-0.94144,-1.88288
19864,Accelerometer 1,-9.88510,-0.86299,-0.54917
19871,Accelerometer 1,-9.10057,-2.90277,0.31381
19878,Accelerometer 1,-9.41438,-2.51050,1.17680
19886,Accelerometer 1,-12.23870,-3.60885,-0.54917
19904,Accelerometer 1,-9.49284,0.00000,-1.25525
19914,Accelerometer 1,-8.39449,-3.84421,1.56906
19920,Accelerometer 1,-12.00334,-2.58896,-1.56906
19928,Accelerometer 1,-11.37572,-2.58896,-1.33370
19935,Accelerometer 1,-7.29615,-2.27514,1.25525
19942,Accelerometer 1,-9.41438,0.31381,-1.56906
19963,Accelerometer 1,-12.39561,-4.47183,-0.62763
19975,Accelerometer 1,-8.08068,-2.74586,0.00000
19982,Accelerometer 1,-9.10057,-0.86299,-0.78453
19989,Accelerometer 1,-9.17902,-3.13813,0.00000
